-0.00000	20.14000	71.00000
-6.66667	20.27000	70.74000
-13.33333	20.29000	70.68000
-20.00000	20.20000	71.31000
-26.66667	20.21000	72.11000
-33.33333	20.15000	72.18000
-40.00000	20.07000	72.05000
-46.66667	20.03000	72.20000
-53.33333	20.09000	72.55000
-60.00000	20.20000	72.45000
-66.66667	20.15000	71.63000
-73.33333	20.01000	71.09000
-80.00000	19.98000	70.74000
-86.66667	19.99000	70.63000
-93.33333	19.95000	70.79000
-100.00000	19.91000	70.96000
-106.66667	19.93000	71.77000
-113.33333	19.95000	71.52000
-120.00000	19.72000	71.21000
-126.66667	19.49000	72.20000
-133.33333	19.30000	73.21000
-140.00000	19.02000	72.97000
-146.66667	18.38000	72.33000
-153.33333	18.09000	72.42000
-160.00000	18.50000	73.00000
-166.66667	18.82000	73.64000
-173.33333	18.82000	73.98000
-180.00000	18.71000	74.23000
-186.66667	18.58000	73.86000
-193.33333	18.42000	73.70000
-200.00000	18.34000	73.63000
-206.66667	18.19000	73.03000
-213.33333	17.85000	72.51000
-220.00000	17.47000	72.05000
-226.66667	17.09000	72.08000
-233.33333	16.74000	72.99000
-240.00000	16.40000	73.75000
-246.66667	15.98000	74.51000
-253.33333	15.55000	75.32000
-260.00000	15.22000	75.60000
-266.66667	14.88000	75.18000
-273.33333	14.34000	75.59000
-280.00000	13.73000	76.29000
-286.66667	13.23000	75.86000
-293.33333	12.68000	74.80000
-300.00000	12.05000	74.42000
-306.66667	11.53000	74.77000
-313.33333	11.86000	74.85000
-320.00000	12.44000	74.94000
-326.66667	13.11000	74.88000
-333.33333	14.38000	74.37000
-340.00000	16.10000	73.39000
-346.66667	17.98000	72.64000
-353.33333	20.09000	72.51000
-360.00000	22.50000	72.34000
-366.66667	24.84000	71.76000
-373.33333	26.00000	71.16000
-380.00000	25.50000	71.09000
-386.66667	24.52000	71.16000
-393.33333	23.68000	72.01000
-400.00000	22.81000	72.69000
-406.66667	22.22000	72.89000
-413.33333	21.93000	72.98000
-420.00000	21.58000	72.88000
-426.66667	21.28000	73.38000
-433.33333	21.03000	73.52000
-440.00000	20.80000	73.75000
-446.66667	20.69000	73.92000
-453.33333	20.63000	74.24000
-460.00000	20.69000	74.52000
-466.66667	20.79000	73.67000
-473.33333	20.68000	72.00000
-480.00000	20.52000	71.28000
-486.66667	20.47000	71.97000
-493.33333	20.32000	72.58000
-500.00000	20.20000	72.90000
-506.66667	20.23000	72.66000
-513.33333	20.18000	71.61000
-520.00000	20.13000	71.81000
-526.66667	20.10000	72.28000
-533.33333	20.04000	72.18000
-540.00000	19.92000	72.09000
-546.66667	19.95000	71.98000
-553.33333	20.00000	72.37000
-560.00000	20.13000	72.77000
-566.66667	20.33000	73.07000
-573.33333	20.34000	73.12000
-580.00000	20.19000	72.70000
-586.66667	20.04000	72.82000
-593.33333	20.06000	73.08000
-600.00000	20.12000	72.77000
-606.66667	20.02000	73.40000
-613.33333	20.00000	74.12000
-620.00000	20.09000	73.79000
-626.66667	20.13000	73.98000
-633.33333	20.05000	74.35000
-640.00000	19.98000	74.63000
-646.66667	19.93000	75.41000
-653.33333	19.91000	75.67000
-660.00000	19.97000	74.86000
-666.66667	20.13000	74.23000
-673.33333	20.33000	74.53000
-680.00000	20.25000	74.72000
-686.66667	20.01000	74.72000
-693.33333	19.88000	75.42000
-700.00000	19.93000	75.67000
-706.66667	19.98000	75.41000
-713.33333	19.92000	74.89000
-720.00000	19.85000	74.54000
-726.66667	19.88000	74.54000
-733.33333	19.93000	74.37000
-740.00000	19.88000	73.64000
-746.66667	19.82000	73.19000
-753.33333	19.87000	73.36000
-760.00000	19.85000	73.54000
-766.66667	19.74000	73.90000
-773.33333	19.58000	74.26000
-780.00000	19.60000	74.04000
-786.66667	19.80000	74.08000
-793.33333	19.94000	74.94000
-800.00000	19.91000	75.01000
-806.66667	19.91000	74.32000
-813.33333	19.96000	74.30000
-820.00000	19.91000	74.42000
-826.66667	19.86000	74.28000
-833.33333	19.85000	74.77000
-840.00000	19.78000	75.70000
-846.66667	19.71000	76.01000
-853.33333	19.78000	75.93000
-860.00000	19.81000	76.11000
-866.66667	19.88000	75.75000
-873.33333	20.02000	74.94000
-880.00000	20.08000	74.87000
-886.66667	20.10000	75.12000
-893.33333	20.13000	75.08000
-900.00000	20.02000	75.47000
-906.66667	19.92000	76.31000
-913.33333	19.91000	76.07000
-920.00000	20.00000	75.36000
-926.66667	19.99000	75.55000
-933.33333	19.94000	75.96000
-940.00000	19.92000	75.91000
-946.66667	19.89000	75.27000
-953.33333	19.82000	74.89000
-960.00000	19.78000	75.49000
-966.66667	19.78000	76.58000
-973.33333	19.80000	76.46000
-980.00000	19.81000	75.96000
-986.66667	19.83000	76.27000
-993.33333	19.91000	76.92000
-1000.00000	20.00000	76.53000
-1006.66667	20.06000	75.48000
-1013.33333	20.14000	75.00000
-1020.00000	20.11000	74.48000
