-840.00000	19.15000	74.69000
-846.66667	19.02000	75.82000
-853.33333	19.06000	76.70000
-860.00000	19.12000	76.26000
-866.66667	19.24000	75.33000
-873.33333	19.20000	75.25000
-880.00000	19.11000	75.89000
-886.66667	19.21000	75.40000
-893.33333	19.36000	74.88000
-900.00000	19.40000	74.82000
-906.66667	19.36000	74.37000
-913.33333	19.22000	74.19000
-920.00000	19.16000	74.54000
-926.66667	19.33000	74.08000
-933.33333	19.49000	73.53000
-940.00000	19.38000	74.53000
-946.66667	19.27000	75.50000
-953.33333	19.33000	75.81000
-960.00000	19.47000	75.48000
-966.66667	19.61000	74.76000
-973.33333	19.75000	74.67000
-980.00000	19.68000	74.55000
-986.66667	19.47000	74.45000
-993.33333	19.45000	74.24000
-1000.00000	19.55000	73.87000
-1006.66667	19.64000	74.23000
-1013.33333	19.63000	74.46000
-1020.00000	19.62000	74.42000
-1026.66667	19.67000	74.09000
-1033.33333	19.77000	73.48000
-1040.00000	19.86000	73.26000
-1046.66667	19.94000	72.59000
-1053.33333	19.90000	71.96000
-1060.00000	19.85000	72.50000
-1066.66667	19.96000	73.50000
-1073.33333	20.04000	73.23000
-1080.00000	19.86000	73.27000
-1086.66667	19.66000	73.76000
-1093.33333	19.62000	73.82000
-1100.00000	19.80000	72.30000
-1106.66667	19.91000	71.25000
-1113.33333	19.83000	72.25000
-1120.00000	19.70000	73.21000
-1126.66667	19.66000	72.99000
-1133.33333	19.76000	72.76000
-1140.00000	19.81000	72.85000
-1146.66667	19.77000	73.81000
-1153.33333	19.94000	74.73000
-1160.00000	20.11000	74.19000
-1166.66667	20.17000	73.75000
-1173.33333	20.19000	74.41000
-1180.00000	20.22000	75.49000
-1186.66667	20.37000	75.29000
-1193.33333	20.67000	74.85000
-1200.00000	21.05000	75.19000
-1206.66667	21.48000	75.47000
-1213.33333	21.89000	75.95000
-1220.00000	22.49000	76.05000
-1226.66667	23.25000	75.64000
-1233.33333	23.97000	75.26000
-1240.00000	24.60000	75.07000
-1246.66667	24.76000	74.63000
-1253.33333	23.83000	73.92000
-1260.00000	21.87000	74.37000
-1266.66667	19.50000	74.92000
-1273.33333	17.31000	75.25000
-1280.00000	15.34000	75.16000
-1286.66667	13.78000	74.64000
-1293.33333	13.07000	75.27000
-1300.00000	12.32000	75.92000
-1306.66667	11.23000	75.88000
-1313.33333	10.64000	75.01000
-1320.00000	10.67000	74.64000
-1326.66667	11.13000	75.33000
-1333.33333	11.64000	75.93000
-1340.00000	12.05000	76.97000
-1346.66667	12.52000	77.53000
-1353.33333	13.11000	76.95000
-1360.00000	13.74000	76.67000
-1366.66667	14.42000	76.61000
-1373.33333	15.07000	75.87000
-1380.00000	15.51000	75.67000
-1386.66667	15.87000	76.03000
-1393.33333	16.36000	75.76000
-1400.00000	16.77000	75.63000
-1406.66667	17.04000	75.87000
-1413.33333	17.27000	76.22000
-1420.00000	17.55000	76.30000
-1426.66667	17.90000	76.01000
-1433.33333	18.12000	75.92000
-1440.00000	18.19000	76.43000
-1446.66667	18.26000	77.24000
-1453.33333	18.39000	77.41000
-1460.00000	18.73000	76.30000
-1466.66667	19.09000	75.12000
-1473.33333	19.23000	74.74000
-1480.00000	19.29000	75.15000
-1486.66667	19.31000	75.08000
-1493.33333	19.29000	74.91000
-1500.00000	19.33000	74.92000
-1506.66667	19.37000	75.13000
-1513.33333	19.45000	75.08000
-1520.00000	19.59000	74.98000
-1526.66667	19.57000	75.54000
-1533.33333	19.55000	75.45000
-1540.00000	19.57000	75.35000
-1546.66667	19.56000	76.01000
-1553.33333	19.52000	75.90000
-1560.00000	19.47000	75.52000
-1566.66667	19.49000	75.29000
-1573.33333	19.46000	74.77000
-1580.00000	19.46000	74.54000
-1586.66667	19.55000	74.65000
-1593.33333	19.55000	75.28000
