-0.00000	19.56000	74.16000
-6.66667	19.61000	73.78000
-13.33333	19.57000	74.07000
-20.00000	19.63000	74.46000
-26.66667	19.69000	74.70000
-33.33333	19.64000	74.68000
-40.00000	19.68000	74.73000
-46.66667	19.78000	74.64000
-53.33333	19.77000	75.08000
-60.00000	19.67000	75.80000
-66.66667	19.61000	74.93000
-73.33333	19.83000	74.43000
-80.00000	20.29000	74.52000
-86.66667	20.44000	73.61000
-93.33333	20.13000	73.28000
-100.00000	19.73000	73.87000
-106.66667	19.59000	75.23000
-113.33333	19.65000	75.75000
-120.00000	19.65000	75.69000
-126.66667	19.63000	76.04000
-133.33333	19.70000	75.75000
-140.00000	19.82000	75.09000
-146.66667	19.70000	75.13000
-153.33333	19.61000	74.94000
-160.00000	19.70000	73.73000
-166.66667	19.76000	73.50000
-173.33333	19.59000	73.90000
-180.00000	19.20000	75.23000
-186.66667	19.02000	75.63000
-193.33333	19.04000	73.90000
-200.00000	18.88000	73.16000
-206.66667	18.56000	74.22000
-213.33333	18.34000	74.93000
-220.00000	18.11000	74.46000
-226.66667	17.86000	73.95000
-233.33333	17.56000	74.02000
-240.00000	17.16000	74.48000
-246.66667	16.62000	75.51000
-253.33333	16.02000	76.64000
-260.00000	15.48000	76.71000
-266.66667	14.99000	75.42000
-273.33333	14.48000	74.15000
-280.00000	13.88000	73.01000
-286.66667	13.30000	72.13000
-293.33333	12.69000	71.53000
-300.00000	11.98000	71.78000
-306.66667	11.69000	73.49000
-313.33333	12.26000	74.06000
-320.00000	12.90000	73.60000
-326.66667	13.31000	73.81000
-333.33333	14.29000	74.72000
-340.00000	16.02000	75.40000
-346.66667	18.19000	75.75000
-353.33333	20.99000	75.24000
-360.00000	23.55000	73.64000
-366.66667	25.24000	73.69000
-373.33333	26.30000	74.98000
-380.00000	26.00000	75.05000
-386.66667	24.76000	72.80000
-393.33333	23.73000	72.54000
-400.00000	23.11000	73.65000
-406.66667	22.69000	73.37000
-413.33333	22.36000	73.21000
-420.00000	21.97000	74.03000
-426.66667	21.55000	74.58000
-433.33333	21.29000	74.25000
-440.00000	21.19000	73.45000
-446.66667	20.99000	73.09000
-453.33333	20.72000	73.68000
-460.00000	20.51000	74.74000
-466.66667	20.41000	75.24000
-473.33333	20.36000	75.58000
-480.00000	20.35000	75.81000
-486.66667	20.45000	75.51000
-493.33333	20.53000	74.50000
-500.00000	20.49000	72.58000
-506.66667	20.52000	71.90000
-513.33333	20.62000	72.04000
-520.00000	20.65000	71.29000
-526.66667	20.58000	70.82000
-533.33333	20.48000	72.09000
-540.00000	20.46000	72.64000
-546.66667	20.34000	72.30000
-553.33333	20.30000	72.11000
-560.00000	20.38000	72.81000
-566.66667	20.41000	73.16000
-573.33333	20.42000	72.34000
-580.00000	20.52000	71.03000
-586.66667	20.63000	70.40000
-593.33333	20.60000	69.80000
-600.00000	20.61000	70.23000
-606.66667	20.63000	71.20000
-613.33333	20.57000	71.80000
-620.00000	20.48000	71.65000
-626.66667	20.34000	70.65000
-633.33333	20.18000	70.87000
-640.00000	19.99000	72.62000
-646.66667	19.96000	73.32000
-653.33333	20.05000	72.18000
-660.00000	20.16000	70.51000
-666.66667	20.18000	70.27000
-673.33333	20.18000	70.87000
-680.00000	20.01000	71.23000
-686.66667	19.88000	72.39000
-693.33333	19.79000	74.15000
-700.00000	19.79000	75.12000
-706.66667	19.92000	74.35000
-713.33333	20.04000	71.69000
-720.00000	19.99000	71.27000
-726.66667	19.83000	72.76000
-733.33333	19.78000	73.06000
-740.00000	19.77000	71.59000
-746.66667	19.54000	70.51000
-753.33333	19.38000	70.39000
-760.00000	19.48000	70.16000
-766.66667	19.53000	71.26000
-773.33333	19.51000	73.30000
-780.00000	19.63000	74.13000
-786.66667	19.95000	73.61000
-793.33333	20.19000	72.81000
-800.00000	20.24000	71.76000
-806.66667	19.99000	71.74000
-813.33333	19.76000	73.02000
-820.00000	19.85000	73.36000
-826.66667	20.09000	70.78000
-833.33333	19.98000	69.49000
-840.00000	19.67000	70.88000
-846.66667	19.55000	71.76000
-853.33333	19.48000	73.09000
-860.00000	19.44000	73.81000
-866.66667	19.49000	72.23000
-873.33333	19.54000	71.06000
-880.00000	19.48000	70.72000
-886.66667	19.36000	70.48000
-893.33333	19.30000	71.60000
-900.00000	19.26000	72.19000
-906.66667	19.29000	71.53000
-913.33333	19.34000	70.17000
-920.00000	19.36000	69.46000
-926.66667	19.39000	71.04000
-933.33333	19.56000	72.21000
-940.00000	19.68000	72.27000
-946.66667	19.58000	73.14000
-953.33333	19.56000	74.08000
-960.00000	19.65000	73.59000
-966.66667	19.73000	72.35000
-973.33333	19.73000	72.63000
-980.00000	19.69000	72.72000
-986.66667	19.68000	71.72000
-993.33333	19.71000	71.30000
-1000.00000	19.77000	71.29000
-1006.66667	19.86000	71.35000
-1013.33333	19.86000	71.47000
-1020.00000	19.85000	71.63000
-1026.66667	19.96000	72.41000
-1033.33333	20.02000	73.30000
-1040.00000	19.96000	73.13000
-1046.66667	19.81000	72.96000
-1053.33333	19.79000	73.54000
-1060.00000	19.83000	73.40000
-1066.66667	19.89000	72.99000
-1073.33333	19.92000	72.60000
-1080.00000	19.88000	72.52000
-1086.66667	19.80000	72.71000
-1093.33333	19.78000	72.39000
-1100.00000	19.92000	72.09000
-1106.66667	20.22000	71.75000
-1113.33333	20.32000	71.18000
-1120.00000	20.23000	71.04000
-1126.66667	20.25000	70.63000
-1133.33333	20.11000	70.66000
-1140.00000	20.10000	71.22000
-1146.66667	20.24000	69.67000
-1153.33333	20.14000	69.41000
-1160.00000	20.00000	71.78000
-1166.66667	20.07000	72.60000
-1173.33333	20.34000	72.70000
-1180.00000	20.67000	72.39000
-1186.66667	20.94000	72.49000
-1193.33333	21.26000	73.10000
-1200.00000	21.76000	73.18000
-1206.66667	22.39000	72.76000
-1213.33333	22.98000	71.38000
-1220.00000	23.44000	71.34000
-1226.66667	24.02000	73.05000
-1233.33333	24.89000	73.26000
-1240.00000	25.53000	72.55000
-1246.66667	25.61000	71.98000
-1253.33333	24.65000	71.57000
-1260.00000	22.42000	72.12000
-1266.66667	19.61000	72.15000
-1273.33333	17.03000	72.05000
-1280.00000	14.99000	73.18000
-1286.66667	13.51000	73.60000
-1293.33333	12.90000	72.56000
-1300.00000	12.67000	71.35000
-1306.66667	11.89000	71.95000
-1313.33333	11.58000	72.12000
-1320.00000	12.11000	71.75000
-1326.66667	12.80000	72.64000
-1333.33333	13.40000	73.39000
-1340.00000	14.01000	72.88000
-1346.66667	14.61000	72.44000
-1353.33333	15.21000	72.80000
-1360.00000	15.87000	73.45000
-1366.66667	16.49000	73.56000
-1373.33333	16.97000	73.45000
-1380.00000	17.35000	73.17000
-1386.66667	17.69000	72.63000
-1393.33333	17.96000	72.63000
-1400.00000	18.17000	73.15000
-1406.66667	18.44000	72.93000
-1413.33333	18.53000	72.97000
-1420.00000	18.66000	73.59000
-1426.66667	18.87000	73.94000
-1433.33333	19.10000	74.11000
-1440.00000	19.40000	73.71000
-1446.66667	19.60000	74.01000
-1453.33333	19.74000	73.57000
-1460.00000	19.76000	73.34000
-1466.66667	19.76000	74.07000
-1473.33333	19.80000	75.01000
-1480.00000	19.91000	74.22000
-1486.66667	20.04000	73.27000
-1493.33333	20.13000	73.96000
-1500.00000	20.17000	74.75000
-1506.66667	20.16000	75.02000
-1513.33333	20.24000	74.33000
-1520.00000	20.33000	73.70000
-1526.66667	20.40000	73.57000
-1533.33333	20.29000	72.92000
-1540.00000	20.18000	71.89000
-1546.66667	20.27000	71.98000
-1553.33333	20.29000	73.10000
-1560.00000	20.25000	73.21000
-1566.66667	20.14000	73.82000
-1573.33333	19.98000	74.77000
-1580.00000	19.79000	74.77000
-1586.66667	19.57000	74.46000
-1593.33333	19.51000	74.97000
